Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
6461,3961,185,2,25661.22,0.15
6462,3961,178,2,2898.19,0.05
6463,3961,151,3,22108.82,0.1
6464,3962,51,2,24437.01,0.0
6465,3962,12,2,20855.6,0.0
6466,3963,40,2,25646.78,0.0
6467,3963,191,1,25668.57,0.05
6468,3964,66,1,47190.57,0.1
6469,3964,53,1,50251.89,0.15
6470,3964,195,2,24840.62,0.1
6471,3965,175,2,23206.0,0.15
6472,3965,124,1,11084.62,0.1
6473,3966,34,2,1910.97,0.2
6474,3966,100,2,15290.28,0.1
6475,3966,197,1,26851.86,0.05
6476,3967,3,3,23359.03,0.2
6477,3967,77,2,6283.7,0.2
6478,3968,1,2,40696.64,0.15
6479,3969,176,3,33751.54,0.05
6480,3970,8,3,43782.92,0.2
6481,3970,106,3,36075.95,0.0
6482,3970,22,2,36885.18,0.1
6483,3971,101,2,28858.95,0.1
6484,3971,182,2,29776.4,0.05
6485,3971,106,3,36075.95,0.0
6486,3971,155,2,3806.76,0.0
6487,3972,44,1,30820.13,0.1
6488,3972,75,2,40963.99,0.15
6489,3973,63,3,33772.34,0.0
6490,3974,90,1,37188.84,0.15
6491,3975,147,1,31001.46,0.1
6492,3975,96,2,14581.98,0.2
6493,3975,184,2,22608.18,0.15
6494,3976,82,3,30777.11,0.0
6495,3977,144,1,9261.62,0.0
6496,3978,46,3,44085.92,0.05
6497,3978,134,3,20156.16,0.2
6498,3979,119,2,16619.7,0.1
6499,3980,107,1,16984.11,0.05
6500,3980,192,3,28177.04,0.15
6501,3980,174,1,538.14,0.1
6502,3981,164,1,42804.34,0.15
6503,3981,156,3,15379.26,0.05
6504,3982,147,2,31001.46,0.05
6505,3983,113,3,27795.82,0.1
6506,3983,86,2,8655.62,0.05
6507,3983,101,3,28858.95,0.0
6508,3984,17,3,30784.12,0.1
6509,3984,162,2,48984.46,0.15
6510,3985,5,1,4803.48,0.15
6511,3986,38,3,45352.89,0.0
6512,3987,14,3,10524.66,0.0
6513,3987,92,2,40516.93,0.1
6514,3988,131,2,30688.69,0.0
6515,3989,129,1,48499.86,0.1
6516,3989,28,1,18136.06,0.15
6517,3989,24,3,29603.93,0.05
6518,3990,94,2,7289.85,0.05
6519,3990,41,3,7052.31,0.1
6520,3991,140,2,30777.61,0.15
6521,3991,101,2,28858.95,0.0
6522,3992,77,3,6283.7,0.2
6523,3993,198,2,26983.92,0.0
6524,3993,10,1,18200.22,0.2
6525,3994,99,3,34928.44,0.0
6526,3994,156,2,15379.26,0.1
6527,3994,196,3,6975.02,0.2
6528,3995,123,1,42594.36,0.0
6529,3996,147,1,31001.46,0.0
6530,3996,64,1,43716.56,0.05
6531,3997,147,1,31001.46,0.15
6532,3998,108,1,50140.67,0.0
6533,3998,6,1,21794.83,0.15
6534,3999,138,1,49356.42,0.1
6535,3999,74,2,29336.62,0.15
6536,4000,35,3,29269.09,0.2
6537,4001,135,3,6436.82,0.1
6538,4001,69,1,9019.63,0.2
6539,4001,45,2,26285.18,0.15
6540,4001,180,1,21897.02,0.15
6541,4002,94,2,7289.85,0.2
6542,4003,40,3,25646.78,0.1
6543,4003,57,2,46927.83,0.05
6544,4004,83,2,16031.85,0.0
6545,4004,143,2,33742.3,0.05
6546,4005,171,1,9250.53,0.05
6547,4006,183,1,15207.74,0.2
6548,4007,61,3,20943.29,0.15
6549,4007,92,3,40516.93,0.2
6550,4007,37,2,29778.23,0.0
6551,4008,50,2,25321.56,0.2
6552,4009,77,1,6283.7,0.15
6553,4009,125,3,6198.59,0.1
6554,4010,128,2,44820.77,0.1
6555,4010,69,2,9019.63,0.0
6556,4010,106,2,36075.95,0.05
6557,4011,63,1,33772.34,0.0
6558,4011,27,3,39548.82,0.1
6559,4011,195,3,24840.62,0.0
6560,4012,13,3,15039.84,0.15
6561,4013,190,2,25334.25,0.1
6562,4014,192,2,28177.04,0.2
6563,4014,174,1,538.14,0.0
6564,4015,3,1,23359.03,0.0
6565,4016,165,3,36704.4,0.15
6566,4016,143,2,33742.3,0.2
6567,4017,67,2,21572.02,0.15
6568,4018,151,1,22108.82,0.15
6569,4019,198,3,26983.92,0.2
6570,4020,97,3,2156.33,0.1
6571,4020,50,2,25321.56,0.1
6572,4020,99,1,34928.44,0.05
6573,4021,114,2,41748.5,0.1
6574,4022,105,1,17777.23,0.15
6575,4022,59,3,34215.94,0.05
6576,4023,178,2,2898.19,0.05
6577,4024,158,1,17342.07,0.1
6578,4025,56,2,44872.49,0.1
6579,4026,164,2,42804.34,0.05
6580,4027,81,1,23072.5,0.1
6581,4028,30,1,8833.65,0.1
6582,4028,154,3,36128.53,0.0
6583,4028,75,2,40963.99,0.15
6584,4029,107,1,16984.11,0.2
6585,4030,165,3,36704.4,0.15
6586,4031,20,2,27656.21,0.1
6587,4032,125,2,6198.59,0.15
6588,4032,116,1,8921.83,0.2
6589,4032,61,3,20943.29,0.1
6590,4033,156,1,15379.26,0.15
6591,4033,143,2,33742.3,0.15
6592,4034,60,1,10418.46,0.2
6593,4034,100,2,15290.28,0.2
6594,4034,112,3,14176.68,0.1
6595,4034,94,3,7289.85,0.15
6596,4035,130,3,27639.1,0.1
6597,4035,192,3,28177.04,0.1
6598,4036,63,1,33772.34,0.2
6599,4037,68,2,10784.99,0.2
6600,4038,17,3,30784.12,0.1
6601,4038,112,1,14176.68,0.1
6602,4038,63,2,33772.34,0.1
6603,4039,124,2,11084.62,0.05
6604,4040,41,1,7052.31,0.05
6605,4041,71,3,45760.82,0.15
6606,4042,99,1,34928.44,0.2
6607,4043,141,3,17316.48,0.2
6608,4044,96,2,14581.98,0.2
6609,4045,138,3,49356.42,0.05
6610,4045,57,3,46927.83,0.0
6611,4045,33,3,12098.86,0.0
6612,4046,83,2,16031.85,0.1
6613,4046,151,2,22108.82,0.0
6614,4046,4,2,41885.03,0.05
6615,4047,141,2,17316.48,0.1
6616,4048,187,3,24661.99,0.0
6617,4049,71,1,45760.82,0.1
6618,4049,78,2,22980.54,0.05
6619,4050,190,1,25334.25,0.05
6620,4050,121,3,28507.38,0.05
6621,4050,27,1,39548.82,0.0
6622,4051,196,2,6975.02,0.05
6623,4051,105,1,17777.23,0.1
6624,4052,50,3,25321.56,0.15
6625,4052,183,2,15207.74,0.2
6626,4052,95,3,26129.21,0.2
6627,4053,102,1,1008.25,0.2
6628,4054,181,1,40139.53,0.2
6629,4055,1,3,40696.64,0.15
6630,4056,196,2,6975.02,0.15
6631,4056,162,3,48984.46,0.2
6632,4057,180,2,21897.02,0.05
6633,4058,109,1,36362.87,0.0
6634,4059,121,1,28507.38,0.2
6635,4059,117,3,36095.84,0.2
6636,4060,112,2,14176.68,0.0
6637,4060,99,3,34928.44,0.15
6638,4061,128,2,44820.77,0.1
6639,4061,129,1,48499.86,0.0
6640,4062,75,2,40963.99,0.0
6641,4062,72,2,19963.16,0.05
6642,4063,41,3,7052.31,0.0
6643,4063,157,3,46646.8,0.0
6644,4064,114,3,41748.5,0.05
6645,4065,177,2,4661.0,0.1
6646,4065,38,1,45352.89,0.15
6647,4066,89,2,48825.23,0.15
6648,4067,86,3,8655.62,0.1
6649,4068,189,2,24813.39,0.15
6650,4068,90,1,37188.84,0.0
6651,4069,82,1,30777.11,0.2
6652,4070,198,2,26983.92,0.05
6653,4070,186,2,8577.37,0.1
6654,4071,184,3,22608.18,0.15
6655,4071,152,3,2563.86,0.0
6656,4072,172,2,17664.71,0.1
6657,4072,129,3,48499.86,0.1
6658,4072,78,1,22980.54,0.2
6659,4072,2,1,40309.91,0.1
6660,4073,101,2,28858.95,0.2
6661,4074,37,3,29778.23,0.05
6662,4074,112,3,14176.68,0.1
6663,4075,117,3,36095.84,0.0
6664,4076,49,1,26129.96,0.15
6665,4077,115,1,31652.31,0.05
6666,4077,47,3,44066.13,0.0
6667,4078,141,1,17316.48,0.2
6668,4079,8,1,43782.92,0.15
6669,4080,134,2,20156.16,0.2
6670,4080,86,3,8655.62,0.05
6671,4080,58,1,4945.79,0.1
6672,4081,186,1,8577.37,0.05
6673,4081,147,2,31001.46,0.0
6674,4081,44,2,30820.13,0.05
6675,4081,80,1,19270.14,0.15
6676,4082,145,3,12372.58,0.1
6677,4082,10,3,18200.22,0.05
6678,4083,144,2,9261.62,0.2
6679,4084,109,3,36362.87,0.0
6680,4085,42,1,35391.16,0.2
6681,4086,87,3,31914.35,0.15
6682,4087,103,2,41454.92,0.15
6683,4088,90,3,37188.84,0.1
6684,4089,63,3,33772.34,0.1
6685,4090,1,2,40696.64,0.15
6686,4091,169,1,5915.86,0.1
6687,4092,76,3,12285.91,0.2
6688,4092,11,3,26704.67,0.2
6689,4092,46,3,44085.92,0.2
6690,4092,85,3,23127.94,0.0
6691,4093,139,2,15424.8,0.1
6692,4094,39,1,11770.94,0.1
6693,4095,75,2,40963.99,0.15
6694,4096,12,1,20855.6,0.05
6695,4096,135,2,6436.82,0.0
6696,4097,74,1,29336.62,0.1
6697,4098,120,3,22355.5,0.1
6698,4099,30,2,8833.65,0.0
6699,4099,104,3,31127.57,0.0
6700,4100,175,1,23206.0,0.0
6701,4101,94,3,7289.85,0.15
6702,4102,23,2,26378.92,0.0
6703,4102,60,3,10418.46,0.1
6704,4102,166,2,23654.57,0.1
6705,4103,11,2,26704.67,0.1
6706,4104,9,3,11984.47,0.2
6707,4104,165,1,36704.4,0.05
6708,4105,6,3,21794.83,0.2
6709,4105,104,3,31127.57,0.0
6710,4106,99,2,34928.44,0.2
6711,4106,80,1,19270.14,0.1
6712,4106,156,2,15379.26,0.1
6713,4107,167,1,39773.19,0.05
6714,4107,130,3,27639.1,0.15
6715,4108,56,2,44872.49,0.1
6716,4109,43,2,51003.27,0.1
6717,4110,131,3,30688.69,0.0
6718,4111,135,3,6436.82,0.05
6719,4112,17,2,30784.12,0.05
6720,4113,166,3,23654.57,0.2
6721,4114,182,2,29776.4,0.05
6722,4114,105,3,17777.23,0.2
6723,4115,11,3,26704.67,0.0
6724,4116,55,3,28833.78,0.2
6725,4117,180,3,21897.02,0.2
6726,4118,140,2,30777.61,0.05
6727,4118,189,2,24813.39,0.0
6728,4118,107,2,16984.11,0.0
6729,4119,97,3,2156.33,0.15
6730,4119,29,1,30681.71,0.2
6731,4120,115,1,31652.31,0.15
6732,4120,54,1,11768.03,0.2
6733,4121,30,2,8833.65,0.15
6734,4122,144,1,9261.62,0.05
6735,4122,27,3,39548.82,0.2
6736,4122,58,2,4945.79,0.15
6737,4123,174,3,538.14,0.0
6738,4123,47,2,44066.13,0.0
6739,4124,65,2,10714.5,0.1
6740,4125,99,2,34928.44,0.05
6741,4125,40,1,25646.78,0.05
6742,4125,95,2,26129.21,0.05
6743,4126,33,2,12098.86,0.15
6744,4127,116,1,8921.83,0.05
6745,4127,102,3,1008.25,0.1
6746,4128,191,2,25668.57,0.15
6747,4128,164,2,42804.34,0.1
6748,4128,150,1,27289.27,0.2
6749,4129,145,3,12372.58,0.2
6750,4130,116,2,8921.83,0.05
6751,4130,31,3,41690.09,0.05
6752,4131,87,2,31914.35,0.0
6753,4132,10,2,18200.22,0.0
6754,4132,72,2,19963.16,0.1
6755,4132,45,2,26285.18,0.0
6756,4133,86,2,8655.62,0.0
6757,4133,10,2,18200.22,0.05
6758,4133,68,2,10784.99,0.1
6759,4134,89,3,48825.23,0.2
6760,4135,37,2,29778.23,0.2
6761,4135,154,2,36128.53,0.1
6762,4136,169,3,5915.86,0.2
6763,4137,30,3,8833.65,0.15
6764,4137,57,3,46927.83,0.0
6765,4138,130,2,27639.1,0.15
6766,4139,155,1,3806.76,0.2
6767,4140,114,3,41748.5,0.15
6768,4140,64,2,43716.56,0.05
6769,4141,45,2,26285.18,0.15
6770,4142,125,2,6198.59,0.0
6771,4143,67,2,21572.02,0.0
6772,4144,112,1,14176.68,0.05
6773,4144,178,2,2898.19,0.05
6774,4145,84,2,8374.62,0.1
6775,4146,143,1,33742.3,0.05
6776,4147,111,1,3742.68,0.0
6777,4147,185,1,25661.22,0.2
6778,4148,32,3,42924.05,0.1
6779,4149,3,3,23359.03,0.1
6780,4150,34,3,1910.97,0.1
6781,4151,124,1,11084.62,0.1
6782,4151,87,2,31914.35,0.2
6783,4152,16,3,23743.03,0.1
6784,4153,135,3,6436.82,0.0
6785,4153,45,2,26285.18,0.05
6786,4154,39,2,11770.94,0.05
6787,4155,9,3,11984.47,0.05
6788,4156,55,3,28833.78,0.0
6789,4156,126,3,1621.66,0.05
6790,4157,121,1,28507.38,0.15
6791,4158,40,2,25646.78,0.05
6792,4159,185,2,25661.22,0.15
6793,4160,158,2,17342.07,0.2
6794,4161,32,3,42924.05,0.1
6795,4161,149,2,5864.85,0.2
6796,4162,164,2,42804.34,0.2
6797,4162,181,3,40139.53,0.05
6798,4162,118,3,29041.54,0.1
6799,4163,157,1,46646.8,0.0
6800,4164,126,2,1621.66,0.15
6801,4165,187,2,24661.99,0.15
6802,4166,182,3,29776.4,0.0
6803,4167,85,3,23127.94,0.15
6804,4167,59,2,34215.94,0.2
6805,4167,104,1,31127.57,0.05
6806,4168,20,2,27656.21,0.0
6807,4169,183,1,15207.74,0.15
6808,4169,199,2,7411.65,0.2
6809,4169,53,1,50251.89,0.1
6810,4170,11,1,26704.67,0.2
6811,4171,57,1,46927.83,0.0
6812,4171,49,3,26129.96,0.1
6813,4172,171,1,9250.53,0.2
6814,4172,187,1,24661.99,0.0
6815,4173,72,3,19963.16,0.0
6816,4174,109,1,36362.87,0.2
6817,4175,31,3,41690.09,0.05
6818,4176,178,3,2898.19,0.2
6819,4177,94,1,7289.85,0.0
6820,4177,50,2,25321.56,0.1
6821,4178,172,3,17664.71,0.15
6822,4178,62,3,10449.51,0.0
6823,4179,63,2,33772.34,0.0
6824,4180,149,3,5864.85,0.15
6825,4180,22,2,36885.18,0.0
6826,4180,6,3,21794.83,0.15
6827,4181,61,2,20943.29,0.1
6828,4181,184,1,22608.18,0.1
6829,4182,37,2,29778.23,0.05
6830,4183,80,3,19270.14,0.2
6831,4183,127,1,40465.67,0.05
6832,4184,87,3,31914.35,0.05
6833,4184,27,2,39548.82,0.0
6834,4184,164,1,42804.34,0.1
6835,4185,107,1,16984.11,0.0
6836,4186,75,1,40963.99,0.0
6837,4187,123,3,42594.36,0.2
6838,4188,167,1,39773.19,0.15
6839,4189,158,3,17342.07,0.0
6840,4190,157,2,46646.8,0.1
6841,4191,109,3,36362.87,0.15
6842,4192,96,1,14581.98,0.2
6843,4193,142,1,19228.31,0.15
6844,4194,173,1,26855.55,0.1
6845,4194,42,1,35391.16,0.15
6846,4195,121,3,28507.38,0.15
6847,4195,51,1,24437.01,0.1
6848,4195,14,1,10524.66,0.2
6849,4196,159,1,3070.84,0.2
6850,4197,40,2,25646.78,0.15
6851,4197,7,1,30948.06,0.15
6852,4197,14,1,10524.66,0.15
6853,4198,46,3,44085.92,0.1
6854,4199,132,2,30606.19,0.15
6855,4200,184,3,22608.18,0.2
6856,4200,137,1,13836.35,0.0
6857,4201,119,1,16619.7,0.2
6858,4202,85,1,23127.94,0.05
6859,4203,54,1,11768.03,0.2
6860,4203,45,2,26285.18,0.05
6861,4204,84,1,8374.62,0.1
6862,4204,66,3,47190.57,0.05
6863,4204,10,3,18200.22,0.1
6864,4205,95,2,26129.21,0.05
6865,4206,130,2,27639.1,0.1
6866,4206,138,2,49356.42,0.2
6867,4207,140,1,30777.61,0.0
6868,4208,162,3,48984.46,0.05
6869,4209,70,2,18353.81,0.05
6870,4209,193,2,12185.72,0.15
6871,4210,134,2,20156.16,0.1
6872,4210,62,3,10449.51,0.0
6873,4210,123,2,42594.36,0.1
6874,4210,90,3,37188.84,0.05
6875,4211,93,1,34455.75,0.0
6876,4212,128,1,44820.77,0.2
6877,4212,192,3,28177.04,0.0
6878,4212,119,3,16619.7,0.05
6879,4213,38,1,45352.89,0.0
6880,4214,197,3,26851.86,0.2
6881,4214,93,1,34455.75,0.1
6882,4215,61,1,20943.29,0.1
6883,4216,149,2,5864.85,0.0
6884,4216,108,1,50140.67,0.0
6885,4217,104,1,31127.57,0.0
6886,4218,174,2,538.14,0.05
6887,4218,52,1,15906.74,0.15
6888,4218,54,1,11768.03,0.05
6889,4219,99,3,34928.44,0.2
6890,4219,14,1,10524.66,0.0
6891,4220,191,2,25668.57,0.15
6892,4220,71,1,45760.82,0.05
6893,4220,34,1,1910.97,0.15
6894,4220,195,1,24840.62,0.1
6895,4221,141,1,17316.48,0.05
6896,4222,17,2,30784.12,0.0
6897,4223,31,3,41690.09,0.1
6898,4223,155,2,3806.76,0.15
6899,4224,65,1,10714.5,0.2
6900,4224,12,3,20855.6,0.2
6901,4224,86,2,8655.62,0.0
6902,4225,154,1,36128.53,0.0
6903,4225,182,2,29776.4,0.15
6904,4226,60,2,10418.46,0.05
6905,4226,164,2,42804.34,0.05
6906,4227,95,1,26129.21,0.15
6907,4228,62,1,10449.51,0.1
6908,4228,93,1,34455.75,0.05
6909,4229,8,3,43782.92,0.05
6910,4229,39,3,11770.94,0.15
6911,4230,26,1,5340.38,0.15
6912,4231,191,2,25668.57,0.0
6913,4232,149,1,5864.85,0.05
6914,4233,115,2,31652.31,0.15
6915,4234,171,2,9250.53,0.2
6916,4235,121,1,28507.38,0.15
6917,4236,39,1,11770.94,0.15
6918,4237,160,3,23328.29,0.1
6919,4237,159,1,3070.84,0.15
6920,4237,127,1,40465.67,0.1
6921,4238,134,3,20156.16,0.2
6922,4239,183,2,15207.74,0.2
6923,4239,30,1,8833.65,0.0
6924,4240,28,2,18136.06,0.0
6925,4241,67,1,21572.02,0.1
6926,4242,75,3,40963.99,0.2
6927,4243,94,2,7289.85,0.15
6928,4244,20,3,27656.21,0.05
6929,4245,190,2,25334.25,0.1
6930,4246,1,3,40696.64,0.15
6931,4247,83,2,16031.85,0.1
6932,4248,139,2,15424.8,0.0
6933,4248,91,1,19812.47,0.1
6934,4249,32,3,42924.05,0.0
6935,4250,104,1,31127.57,0.15
6936,4250,23,1,26378.92,0.05
6937,4250,119,3,16619.7,0.0
6938,4251,173,1,26855.55,0.15
6939,4252,57,1,46927.83,0.2
6940,4253,167,2,39773.19,0.05
6941,4253,23,1,26378.92,0.05
6942,4254,121,2,28507.38,0.15
6943,4254,151,2,22108.82,0.0
6944,4254,98,1,3308.53,0.0
6945,4255,171,3,9250.53,0.1
6946,4255,199,2,7411.65,0.05
6947,4256,186,3,8577.37,0.15
6948,4256,15,3,38205.74,0.05
6949,4257,20,2,27656.21,0.05
6950,4257,32,2,42924.05,0.05
6951,4257,108,2,50140.67,0.0
6952,4258,65,2,10714.5,0.1
6953,4258,122,3,11268.33,0.15
6954,4259,37,3,29778.23,0.05
6955,4259,71,1,45760.82,0.05
6956,4259,193,1,12185.72,0.15
6957,4260,76,1,12285.91,0.0
6958,4260,33,2,12098.86,0.2
6959,4260,191,2,25668.57,0.15
6960,4261,133,3,21014.51,0.1
6961,4262,180,2,21897.02,0.2
6962,4263,72,3,19963.16,0.15
6963,4264,38,1,45352.89,0.15
6964,4265,66,2,47190.57,0.05
6965,4266,60,2,10418.46,0.1
6966,4266,26,3,5340.38,0.1
6967,4267,9,2,11984.47,0.1
6968,4268,177,1,4661.0,0.15
6969,4269,168,3,2470.72,0.1
6970,4269,27,3,39548.82,0.15
6971,4269,58,3,4945.79,0.05
6972,4269,165,3,36704.4,0.0
6973,4270,4,3,41885.03,0.2
6974,4270,128,3,44820.77,0.0
6975,4271,138,3,49356.42,0.1
6976,4271,110,2,28191.63,0.15
6977,4272,143,3,33742.3,0.05
6978,4273,71,2,45760.82,0.1
6979,4273,28,3,18136.06,0.1
6980,4273,179,2,36065.25,0.1
6981,4273,173,2,26855.55,0.05
6982,4274,180,1,21897.02,0.1
6983,4275,168,2,2470.72,0.2
6984,4275,156,2,15379.26,0.0
6985,4275,121,1,28507.38,0.15
6986,4275,64,3,43716.56,0.1
6987,4276,93,1,34455.75,0.0
6988,4277,180,2,21897.02,0.0
6989,4277,124,2,11084.62,0.0
6990,4278,55,1,28833.78,0.0
6991,4278,122,3,11268.33,0.0
6992,4279,160,2,23328.29,0.2
6993,4280,115,3,31652.31,0.0
6994,4280,69,3,9019.63,0.2
6995,4281,145,1,12372.58,0.1
6996,4282,169,1,5915.86,0.2
6997,4282,91,2,19812.47,0.15
6998,4283,40,3,25646.78,0.1
6999,4283,129,2,48499.86,0.05
7000,4283,18,2,5102.7,0.15
7001,4284,102,1,1008.25,0.2
7002,4285,45,1,26285.18,0.15
7003,4285,74,3,29336.62,0.0
7004,4286,89,2,48825.23,0.0
7005,4287,185,3,25661.22,0.15
7006,4287,186,1,8577.37,0.15
7007,4288,157,1,46646.8,0.2
7008,4289,189,2,24813.39,0.2
7009,4289,191,1,25668.57,0.0
7010,4289,168,1,2470.72,0.05
7011,4289,14,3,10524.66,0.0
7012,4290,150,2,27289.27,0.2
7013,4291,142,1,19228.31,0.05
7014,4292,21,1,17242.26,0.1
7015,4293,128,1,44820.77,0.1
7016,4294,177,3,4661.0,0.05
7017,4295,89,2,48825.23,0.0
7018,4296,177,2,4661.0,0.0
7019,4297,67,2,21572.02,0.05
7020,4297,24,2,29603.93,0.15
7021,4297,49,1,26129.96,0.05
7022,4298,167,2,39773.19,0.05
7023,4299,66,1,47190.57,0.1
7024,4299,47,3,44066.13,0.05
7025,4300,65,1,10714.5,0.0
7026,4301,62,2,10449.51,0.1
7027,4302,167,3,39773.19,0.15
7028,4303,182,3,29776.4,0.1
7029,4304,13,3,15039.84,0.1
7030,4305,35,3,29269.09,0.0
7031,4305,170,3,10648.71,0.1
7032,4305,85,2,23127.94,0.2
7033,4305,58,2,4945.79,0.15
7034,4306,181,1,40139.53,0.15
7035,4306,156,2,15379.26,0.05
7036,4307,118,3,29041.54,0.1
7037,4308,57,3,46927.83,0.0
7038,4309,175,1,23206.0,0.05
7039,4310,22,2,36885.18,0.0
7040,4310,62,1,10449.51,0.0
7041,4311,54,1,11768.03,0.0
7042,4312,85,1,23127.94,0.1
7043,4313,174,2,538.14,0.15
7044,4313,12,3,20855.6,0.1
7045,4313,46,3,44085.92,0.1
7046,4314,27,1,39548.82,0.05
7047,4314,44,3,30820.13,0.05
7048,4315,44,1,30820.13,0.2
7049,4316,64,3,43716.56,0.1
7050,4317,122,3,11268.33,0.2
7051,4317,16,2,23743.03,0.05
7052,4317,197,3,26851.86,0.0
7053,4318,4,3,41885.03,0.1
7054,4319,113,1,27795.82,0.15
7055,4319,133,3,21014.51,0.05
7056,4320,29,2,30681.71,0.2
7057,4321,97,3,2156.33,0.0
7058,4322,159,3,3070.84,0.05
7059,4323,96,1,14581.98,0.2
7060,4324,115,3,31652.31,0.1
7061,4325,154,3,36128.53,0.2
7062,4326,64,1,43716.56,0.05
7063,4326,139,2,15424.8,0.1
7064,4327,113,1,27795.82,0.0
7065,4327,190,1,25334.25,0.05
7066,4327,60,2,10418.46,0.0
7067,4327,140,3,30777.61,0.1
7068,4328,102,2,1008.25,0.1
7069,4328,44,2,30820.13,0.1
7070,4329,125,1,6198.59,0.0
7071,4330,60,2,10418.46,0.1
7072,4331,130,1,27639.1,0.05
7073,4331,133,2,21014.51,0.2
7074,4332,171,3,9250.53,0.0
7075,4332,32,3,42924.05,0.2
7076,4333,145,3,12372.58,0.05
7077,4333,167,3,39773.19,0.1
7078,4334,35,3,29269.09,0.2
7079,4335,124,3,11084.62,0.2
7080,4336,88,2,12091.36,0.1
7081,4336,132,1,30606.19,0.15
7082,4337,96,2,14581.98,0.1
7083,4338,61,1,20943.29,0.0
7084,4339,5,2,4803.48,0.15
7085,4340,127,1,40465.67,0.15
7086,4341,60,1,10418.46,0.0
7087,4342,18,2,5102.7,0.0
7088,4342,184,1,22608.18,0.2
7089,4343,191,1,25668.57,0.0
7090,4344,126,3,1621.66,0.0
7091,4344,53,1,50251.89,0.1
7092,4345,59,2,34215.94,0.2
7093,4345,125,1,6198.59,0.15
7094,4346,56,2,44872.49,0.2
7095,4347,55,2,28833.78,0.0
7096,4347,8,3,43782.92,0.2
7097,4348,14,1,10524.66,0.1
7098,4349,95,2,26129.21,0.05
7099,4349,133,1,21014.51,0.15
7100,4349,34,1,1910.97,0.1
7101,4349,12,2,20855.6,0.1
7102,4350,111,3,3742.68,0.1
7103,4351,63,2,33772.34,0.0
7104,4351,38,2,45352.89,0.1
7105,4351,93,1,34455.75,0.2
7106,4352,7,3,30948.06,0.05
7107,4352,86,2,8655.62,0.15
7108,4353,31,1,41690.09,0.15
7109,4353,34,1,1910.97,0.0
7110,4354,123,3,42594.36,0.2
7111,4354,141,1,17316.48,0.05
7112,4355,180,2,21897.02,0.0
7113,4356,138,3,49356.42,0.15
7114,4356,26,3,5340.38,0.1
7115,4356,146,2,40286.57,0.1
7116,4357,181,2,40139.53,0.2
7117,4358,187,2,24661.99,0.1
7118,4358,115,1,31652.31,0.0
7119,4359,67,2,21572.02,0.0
7120,4359,15,2,38205.74,0.1
7121,4359,163,2,35870.08,0.15
7122,4360,72,3,19963.16,0.05
7123,4360,3,1,23359.03,0.0
7124,4361,166,2,23654.57,0.2
7125,4361,128,3,44820.77,0.2
7126,4362,10,1,18200.22,0.05
7127,4362,7,2,30948.06,0.0
7128,4363,9,2,11984.47,0.2
7129,4364,162,2,48984.46,0.0
7130,4365,66,2,47190.57,0.1
7131,4365,70,2,18353.81,0.2
7132,4366,13,1,15039.84,0.0
7133,4367,10,3,18200.22,0.15
7134,4367,6,2,21794.83,0.1
7135,4367,75,2,40963.99,0.2
7136,4368,136,1,42539.86,0.1
7137,4369,138,2,49356.42,0.05
7138,4369,113,2,27795.82,0.15
7139,4370,142,3,19228.31,0.2
7140,4371,73,2,49942.04,0.15
7141,4372,114,2,41748.5,0.0
7142,4373,50,3,25321.56,0.0
7143,4374,155,3,3806.76,0.0
7144,4374,85,1,23127.94,0.2
7145,4375,171,1,9250.53,0.15
7146,4376,175,3,23206.0,0.1
7147,4377,173,1,26855.55,0.1
7148,4378,155,2,3806.76,0.05
7149,4378,6,1,21794.83,0.1
7150,4379,113,2,27795.82,0.1
7151,4379,19,1,13411.65,0.15
7152,4379,199,3,7411.65,0.1
7153,4380,124,3,11084.62,0.15
7154,4381,198,1,26983.92,0.05
7155,4381,26,1,5340.38,0.05
7156,4381,161,1,42411.41,0.2
7157,4382,121,1,28507.38,0.05
7158,4383,97,1,2156.33,0.15
7159,4384,75,2,40963.99,0.15
7160,4385,73,3,49942.04,0.2
7161,4385,94,3,7289.85,0.05
7162,4386,79,1,18307.97,0.2
7163,4387,131,1,30688.69,0.0
7164,4388,62,1,10449.51,0.1
7165,4388,114,3,41748.5,0.1
7166,4388,162,2,48984.46,0.2
7167,4389,41,3,7052.31,0.15
7168,4389,200,3,20299.02,0.1
7169,4390,24,3,29603.93,0.2
7170,4390,184,2,22608.18,0.0
7171,4390,69,1,9019.63,0.2
7172,4390,77,3,6283.7,0.1
7173,4391,195,3,24840.62,0.1
7174,4392,61,3,20943.29,0.1
7175,4392,149,3,5864.85,0.2
7176,4392,40,2,25646.78,0.2
7177,4393,123,1,42594.36,0.15
7178,4394,164,3,42804.34,0.15
7179,4395,66,3,47190.57,0.15
7180,4396,116,2,8921.83,0.05
7181,4396,136,2,42539.86,0.05
7182,4396,12,2,20855.6,0.0
7183,4397,138,1,49356.42,0.15
7184,4397,117,1,36095.84,0.2
7185,4398,79,2,18307.97,0.15
7186,4398,114,2,41748.5,0.15
7187,4399,103,1,41454.92,0.2
7188,4399,193,1,12185.72,0.2
7189,4400,49,2,26129.96,0.05
7190,4401,65,1,10714.5,0.1
7191,4402,167,1,39773.19,0.0
7192,4402,157,2,46646.8,0.15
7193,4403,128,2,44820.77,0.15
7194,4403,4,2,41885.03,0.1
7195,4403,136,3,42539.86,0.0
