Payment_ID,Order_ID,Payment_Method,Amount,Payment_Status
3787,3787,Wallet,61631.55,Failed
3788,3788,Wallet,105691.58,Successful
3789,3789,UPI,216833.68,Successful
3790,3790,Wallet,133409.36,Successful
3791,3791,UPI,4200.22,Successful
3792,3792,UPI,59617.49,Successful
3793,3793,Credit Card,27174.58,Successful
3794,3794,Debit Card,32759.24,Successful
3795,3795,COD,133453.86,Failed
3796,3796,Credit Card,24231.27,Successful
3797,3797,COD,73985.97,Successful
3798,3798,Credit Card,144535.08,Successful
3799,3799,Credit Card,99144.96,Successful
3800,3800,Debit Card,163453.46,Failed
3801,3801,Debit Card,77844.68,Successful
3802,3802,Credit Card,52514.29,Successful
3803,3803,Net Banking,87433.12,Successful
3804,3804,COD,29119.47,Failed
3805,3805,Credit Card,86042.87,Successful
3806,3806,COD,26079.45,Successful
3807,3807,Wallet,121393.93,Successful
3808,3808,Debit Card,14542.69,Successful
3809,3809,Wallet,118848.71,Successful
3810,3810,COD,75390.97,Successful
3811,3811,Credit Card,175117.01,Successful
3812,3812,Credit Card,101432.33,Successful
3813,3813,COD,30794.35,Successful
3814,3814,UPI,16984.11,Successful
3815,3815,Credit Card,66629.49,Failed
3816,3816,Wallet,277881.29,Successful
3817,3817,Net Banking,64106.18,Successful
3818,3818,COD,70972.45,Successful
3819,3819,Debit Card,10449.51,Successful
3820,3820,Net Banking,35279.33,Successful
3821,3821,UPI,102816.46,Failed
3822,3822,UPI,25006.37,Successful
3823,3823,UPI,104031.45,Successful
3824,3824,COD,56377.49,Successful
3825,3825,UPI,51703.65,Failed
3826,3826,Credit Card,43046.65,Successful
3827,3827,Debit Card,145547.42,Successful
3828,3828,Debit Card,85995.36,Successful
3829,3829,Credit Card,107051.89,Failed
3830,3830,UPI,9543.83,Successful
3831,3831,Debit Card,64110.37,Failed
3832,3832,Wallet,170423.27,Successful
3833,3833,Net Banking,105043.95,Failed
3834,3834,COD,13520.73,Successful
3835,3835,Net Banking,121595.77,Successful
3836,3836,COD,41034.85,Successful
3837,3837,Wallet,140522.6,Successful
3838,3838,Debit Card,215378.77,Successful
3839,3839,Wallet,43624.07,Successful
3840,3840,Credit Card,102006.54,Successful
3841,3841,Debit Card,70658.8,Successful
3842,3842,Wallet,89223.08,Successful
3843,3843,COD,9976.16,Successful
3844,3844,UPI,84901.47,Successful
3845,3845,COD,163178.25,Successful
3846,3846,Debit Card,43794.04,Successful
3847,3847,UPI,74910.58,Successful
3848,3848,Net Banking,32027.8,Successful
3849,3849,UPI,32215.71,Successful
3850,3850,Debit Card,174849.17,Successful
3851,3851,Debit Card,198755.62,Successful
3852,3852,Wallet,4082.16,Successful
3853,3853,Credit Card,16445.68,Successful
3854,3854,Wallet,8407.84,Successful
3855,3855,Net Banking,112090.76,Successful
3856,3856,Credit Card,23072.5,Successful
3857,3857,Net Banking,44664.1,Successful
3858,3858,Credit Card,125281.49,Successful
3859,3859,UPI,24285.53,Successful
3860,3860,Credit Card,162615.18,Successful
3861,3861,UPI,22364.79,Successful
3862,3862,Credit Card,26305.85,Successful
3863,3863,COD,35812.3,Successful
3864,3864,Net Banking,63343.58,Successful
3865,3865,Debit Card,142448.82,Failed
3866,3866,Credit Card,8655.62,Successful
3867,3867,Debit Card,88629.17,Successful
3868,3868,Credit Card,65384.49,Successful
3869,3869,UPI,149871.89,Failed
3870,3870,Wallet,72098.73,Successful
3871,3871,Debit Card,39414.64,Failed
3872,3872,UPI,26800.41,Successful
3873,3873,Credit Card,50743.99,Successful
3874,3874,Credit Card,14508.85,Successful
3875,3875,Wallet,66872.1,Failed
3876,3876,Wallet,121813.46,Successful
3877,3877,Net Banking,85285.68,Successful
3878,3878,Wallet,17665.98,Successful
3879,3879,COD,125655.09,Successful
3880,3880,Debit Card,37019.52,Successful
3881,3881,Debit Card,49880.26,Failed
3882,3882,Debit Card,13686.97,Successful
3883,3883,Wallet,192833.13,Successful
3884,3884,Credit Card,17753.61,Successful
3885,3885,COD,84436.85,Successful
3886,3886,Debit Card,118690.89,Successful
3887,3887,Credit Card,69638.78,Failed
3888,3888,COD,26422.74,Successful
3889,3889,Credit Card,84010.46,Successful
3890,3890,Debit Card,5994.46,Successful
3891,3891,Net Banking,58972.38,Successful
3892,3892,COD,143178.51,Successful
3893,3893,COD,4451.21,Successful
3894,3894,Debit Card,104517.09,Successful
3895,3895,Debit Card,105611.73,Failed
3896,3896,Debit Card,70407.89,Failed
3897,3897,UPI,72590.91,Successful
3898,3898,Debit Card,175016.77,Successful
3899,3899,UPI,80825.73,Successful
3900,3900,Debit Card,63513.58,Successful
3901,3901,COD,96219.7,Successful
3902,3902,Net Banking,34508.33,Failed
3903,3903,Net Banking,61555.22,Successful
3904,3904,Net Banking,113089.58,Failed
3905,3905,Debit Card,154404.23,Successful
3906,3906,COD,122373.81,Successful
3907,3907,Wallet,92332.83,Successful
3908,3908,Debit Card,113169.38,Successful
3909,3909,COD,155451.71,Successful
3910,3910,COD,56316.61,Failed
3911,3911,Credit Card,35329.73,Successful
3912,3912,Net Banking,68402.48,Failed
3913,3913,Credit Card,162477.11,Successful
3914,3914,Debit Card,72191.68,Successful
3915,3915,Credit Card,115011.65,Failed
3916,3916,Wallet,113906.31,Successful
3917,3917,UPI,96352.27,Successful
3918,3918,Wallet,34902.94,Successful
3919,3919,Wallet,141034.66,Successful
3920,3920,Debit Card,138220.54,Successful
3921,3921,COD,41454.81,Successful
3922,3922,Wallet,15382.65,Successful
3923,3923,Wallet,40534.8,Successful
3924,3924,Wallet,3842.78,Successful
3925,3925,Net Banking,24332.38,Successful
3926,3926,Credit Card,77615.4,Successful
3927,3927,Debit Card,2051.09,Successful
3928,3928,Debit Card,9706.49,Successful
3929,3929,Net Banking,126232.78,Successful
3930,3930,UPI,149740.7,Successful
3931,3931,UPI,8544.61,Successful
3932,3932,UPI,10186.8,Successful
3933,3933,Debit Card,87250.65,Successful
3934,3934,Credit Card,36288.39,Successful
3935,3935,Debit Card,57682.51,Successful
3936,3936,Net Banking,185203.44,Successful
3937,3937,Debit Card,9578.08,Successful
3938,3938,Wallet,88604.8,Successful
3939,3939,Debit Card,5732.91,Successful
3940,3940,Net Banking,52321.09,Successful
3941,3941,Debit Card,127858.71,Successful
3942,3942,Credit Card,196451.85,Failed
3943,3943,COD,12246.48,Successful
3944,3944,Net Banking,12050.18,Successful
3945,3945,Credit Card,59907.74,Successful
3946,3946,Wallet,30206.04,Successful
3947,3947,Credit Card,26406.03,Successful
3948,3948,Wallet,99144.04,Successful
3949,3949,Wallet,30908.44,Successful
3950,3950,UPI,93413.21,Successful
3951,3951,Debit Card,170135.41,Successful
3952,3952,Credit Card,88799.76,Successful
3953,3953,Credit Card,39404.63,Successful
3954,3954,Net Banking,45331.94,Successful
3955,3955,Credit Card,76928.92,Failed
3956,3956,COD,10882.22,Failed
3957,3957,Debit Card,198728.44,Successful
3958,3958,Credit Card,84280.33,Successful
3959,3959,Net Banking,142741.6,Successful
3960,3960,Credit Card,47313.32,Successful
3961,3961,COD,108824.45,Successful
3962,3962,COD,90585.22,Successful
3963,3963,COD,75678.7,Successful
3964,3964,Wallet,129898.74,Successful
3965,3965,Debit Card,49426.36,Successful
3966,3966,Wallet,56089.32,Successful
3967,3967,Debit Card,66115.59,Successful
3968,3968,Credit Card,69184.29,Successful
3969,3969,Net Banking,96191.89,Successful
3970,3970,Credit Card,279700.18,Failed
3971,3971,COD,224362.64,Successful
3972,3972,Wallet,97376.9,Successful
3973,3973,UPI,101317.02,Successful
3974,3974,Net Banking,31610.51,Successful
3975,3975,UPI,89666.39,Successful
3976,3976,Wallet,92331.33,Successful
3977,3977,Wallet,9261.62,Successful
3978,3978,Wallet,174019.66,Successful
3979,3979,Net Banking,29915.46,Failed
3980,3980,COD,88470.68,Successful
3981,3981,Debit Card,80214.58,Successful
3982,3982,Debit Card,58902.77,Successful
3983,3983,Credit Card,178071.24,Successful
3984,3984,Credit Card,166390.71,Failed
3985,3985,UPI,4082.96,Failed
3986,3986,UPI,136058.67,Successful
3987,3987,UPI,104504.45,Failed
3988,3988,Wallet,61377.38,Successful
3989,3989,Debit Card,143436.73,Successful
3990,3990,UPI,32891.95,Successful
3991,3991,Wallet,110039.84,Successful
3992,3992,UPI,15080.88,Successful
3993,3993,Net Banking,68528.02,Successful
3994,3994,Wallet,149208.04,Successful
3995,3995,UPI,42594.36,Failed
3996,3996,Net Banking,72532.19,Successful
3997,3997,Credit Card,26351.24,Successful
3998,3998,Wallet,68666.28,Successful
3999,3999,Debit Card,94293.03,Successful
4000,4000,Credit Card,70245.82,Successful
4001,4001,UPI,87892.39,Successful
4002,4002,Debit Card,11663.76,Successful
4003,4003,Credit Card,158409.18,Successful
4004,4004,UPI,96174.07,Successful
4005,4005,Wallet,8788.0,Successful
4006,4006,COD,12166.19,Successful
4007,4007,Net Banking,210202.48,Successful
4008,4008,Wallet,40514.5,Successful
4009,4009,Debit Card,22077.34,Failed
4010,4010,Wallet,167260.95,Successful
4011,4011,Debit Card,215076.01,Successful
4012,4012,Credit Card,38351.59,Successful
4013,4013,Net Banking,45601.65,Successful
4014,4014,Debit Card,45621.4,Successful
4015,4015,Net Banking,23359.03,Successful
4016,4016,Net Banking,147583.9,Successful
4017,4017,UPI,36672.43,Successful
4018,4018,Debit Card,18792.5,Successful
4019,4019,Wallet,64761.41,Successful
4020,4020,Debit Card,84582.92,Failed
4021,4021,COD,75147.3,Successful
4022,4022,Net Banking,112626.07,Successful
4023,4023,Credit Card,5506.56,Successful
4024,4024,Credit Card,15607.86,Successful
4025,4025,Credit Card,80770.48,Failed
4026,4026,Credit Card,81328.25,Successful
4027,4027,Net Banking,20765.25,Successful
4028,4028,Net Banking,185974.66,Successful
4029,4029,Net Banking,13587.29,Successful
4030,4030,UPI,93596.22,Successful
4031,4031,UPI,49781.18,Successful
4032,4032,Debit Card,74221.95,Successful
4033,4033,Wallet,70434.28,Successful
4034,4034,Net Banking,89665.37,Failed
4035,4035,Net Banking,150703.58,Successful
4036,4036,Wallet,27017.87,Successful
4037,4037,COD,17255.98,Successful
4038,4038,Wallet,156666.35,Successful
4039,4039,UPI,21060.78,Successful
4040,4040,Net Banking,6699.69,Successful
4041,4041,Net Banking,116690.09,Successful
4042,4042,Wallet,27942.75,Successful
4043,4043,Net Banking,41559.55,Successful
4044,4044,Debit Card,23331.17,Successful
4045,4045,UPI,317745.87,Successful
4046,4046,Wallet,152656.53,Failed
4047,4047,UPI,31169.66,Successful
4048,4048,Credit Card,73985.97,Failed
4049,4049,UPI,84847.76,Successful
4050,4050,Debit Card,144862.39,Successful
4051,4051,Net Banking,29252.04,Successful
4052,4052,COD,151612.47,Successful
4053,4053,Debit Card,806.6,Successful
4054,4054,Net Banking,32111.62,Successful
4055,4055,UPI,103776.43,Successful
4056,4056,COD,129420.24,Successful
4057,4057,Credit Card,41604.34,Successful
4058,4058,COD,36362.87,Successful
4059,4059,Net Banking,109435.92,Successful
4060,4060,COD,117420.88,Successful
4061,4061,UPI,129177.25,Successful
4062,4062,Wallet,119857.98,Successful
4063,4063,Wallet,161097.33,Successful
4064,4064,Net Banking,118983.22,Successful
4065,4065,UPI,46939.76,Successful
4066,4066,COD,83002.89,Successful
4067,4067,COD,23370.17,Successful
4068,4068,UPI,79371.6,Successful
4069,4069,COD,24621.69,Successful
4070,4070,COD,66708.71,Successful
4071,4071,Credit Card,65342.44,Failed
4072,4072,Debit Card,217409.45,Successful
4073,4073,COD,46174.32,Successful
4074,4074,Net Banking,123144.99,Successful
4075,4075,Net Banking,108287.52,Successful
4076,4076,UPI,22210.47,Successful
4077,4077,UPI,162268.08,Successful
4078,4078,Net Banking,13853.18,Failed
4079,4079,Wallet,37215.48,Failed
4080,4080,Debit Card,61369.58,Successful
4081,4081,Credit Card,145089.29,Successful
4082,4082,Net Banking,85276.59,Failed
4083,4083,COD,14818.59,Successful
4084,4084,UPI,109088.61,Failed
4085,4085,Wallet,28312.93,Successful
4086,4086,Credit Card,81381.59,Successful
4087,4087,UPI,70473.36,Successful
4088,4088,Net Banking,100409.87,Successful
4089,4089,Debit Card,91185.32,Successful
4090,4090,UPI,69184.29,Successful
4091,4091,Net Banking,5324.27,Failed
4092,4092,Credit Card,268767.42,Successful
4093,4093,UPI,27764.64,Successful
4094,4094,Net Banking,10593.85,Successful
4095,4095,COD,69638.78,Successful
4096,4096,Credit Card,32686.46,Successful
4097,4097,Wallet,26402.96,Successful
4098,4098,Wallet,60359.85,Failed
4099,4099,Net Banking,111050.01,Successful
4100,4100,Debit Card,23206.0,Successful
4101,4101,Debit Card,18589.12,Failed
4102,4102,Net Banking,123465.91,Successful
4103,4103,Debit Card,48068.41,Successful
4104,4104,COD,63631.91,Successful
4105,4105,Credit Card,145690.3,Failed
4106,4106,Net Banking,100911.3,Successful
4107,4107,Debit Card,108264.24,Successful
4108,4108,Credit Card,80770.48,Successful
4109,4109,Net Banking,91805.89,Successful
4110,4110,UPI,92066.07,Successful
4111,4111,Debit Card,18344.94,Successful
4112,4112,Credit Card,58489.83,Successful
4113,4113,COD,56770.97,Successful
4114,4114,Wallet,99240.51,Successful
4115,4115,Credit Card,80114.01,Failed
4116,4116,Credit Card,69201.07,Successful
4117,4117,UPI,52552.85,Successful
4118,4118,Debit Card,142072.46,Successful
4119,4119,Wallet,30044.01,Successful
4120,4120,COD,36318.89,Successful
4121,4121,Wallet,15017.2,Successful
4122,4122,Net Banking,112123.55,Failed
4123,4123,Debit Card,89746.68,Successful
4124,4124,Wallet,19286.1,Failed
4125,4125,Net Banking,140373.98,Successful
4126,4126,Debit Card,20568.06,Successful
4127,4127,COD,11198.01,Successful
4128,4128,COD,142515.8,Successful
4129,4129,Net Banking,29694.19,Successful
4130,4130,COD,135768.23,Successful
4131,4131,UPI,63828.7,Successful
4132,4132,Debit Card,124904.49,Successful
4133,4133,COD,71304.64,Successful
4134,4134,Net Banking,117180.55,Successful
4135,4135,Debit Card,112676.52,Successful
4136,4136,Debit Card,14198.06,Successful
4137,4137,UPI,163309.3,Successful
4138,4138,Credit Card,46986.47,Successful
4139,4139,Wallet,3045.41,Successful
4140,4140,UPI,189520.14,Successful
4141,4141,Wallet,44684.81,Successful
4142,4142,Wallet,12397.18,Successful
4143,4143,COD,43144.04,Successful
4144,4144,Net Banking,18974.41,Failed
4145,4145,Credit Card,15074.32,Successful
4146,4146,Debit Card,32055.19,Successful
4147,4147,Net Banking,24271.66,Successful
4148,4148,Debit Card,115894.94,Successful
4149,4149,Debit Card,63069.38,Successful
4150,4150,Wallet,5159.62,Successful
4151,4151,Wallet,61039.12,Successful
4152,4152,Wallet,64106.18,Successful
4153,4153,UPI,69252.3,Successful
4154,4154,UPI,22364.79,Failed
4155,4155,Net Banking,34155.74,Successful
4156,4156,Credit Card,91123.07,Successful
4157,4157,Wallet,24231.27,Successful
4158,4158,COD,48728.88,Failed
4159,4159,Net Banking,43624.07,Successful
4160,4160,Debit Card,27747.31,Successful
4161,4161,Credit Card,125278.7,Successful
4162,4162,UPI,261296.76,Successful
4163,4163,Net Banking,46646.8,Failed
4164,4164,Wallet,2756.82,Successful
4165,4165,Credit Card,41925.38,Successful
4166,4166,Credit Card,89329.2,Successful
4167,4167,Net Banking,143292.94,Successful
4168,4168,Wallet,55312.42,Successful
4169,4169,Debit Card,70011.92,Successful
4170,4170,UPI,21363.74,Successful
4171,4171,Wallet,117478.72,Successful
4172,4172,Wallet,32062.41,Successful
4173,4173,Credit Card,59889.48,Successful
4174,4174,UPI,29090.3,Successful
4175,4175,Wallet,118816.76,Failed
4176,4176,UPI,6955.66,Successful
4177,4177,Wallet,52868.66,Successful
4178,4178,UPI,76393.54,Successful
4179,4179,Credit Card,67544.68,Failed
4180,4180,Debit Card,144302.54,Successful
4181,4181,Wallet,58045.28,Successful
4182,4182,Wallet,56578.64,Successful
4183,4183,Credit Card,84690.72,Successful
4184,4184,Wallet,208577.44,Successful
4185,4185,Net Banking,16984.11,Successful
4186,4186,Wallet,40963.99,Successful
4187,4187,UPI,102226.46,Successful
4188,4188,Wallet,33807.21,Successful
4189,4189,Net Banking,52026.21,Successful
4190,4190,Net Banking,83964.24,Successful
4191,4191,UPI,92725.32,Successful
4192,4192,COD,11665.58,Successful
4193,4193,Net Banking,16344.06,Successful
4194,4194,COD,54252.48,Successful
4195,4195,Wallet,103106.86,Successful
4196,4196,COD,2456.67,Failed
4197,4197,COD,78851.34,Successful
4198,4198,Debit Card,119031.98,Successful
4199,4199,COD,52030.52,Successful
4200,4200,Wallet,68095.98,Successful
4201,4201,Wallet,13295.76,Successful
4202,4202,Net Banking,21971.54,Successful
4203,4203,Net Banking,59356.27,Successful
4204,4204,Debit Card,191170.88,Successful
4205,4205,UPI,49645.5,Successful
4206,4206,COD,128720.65,Successful
4207,4207,Net Banking,30777.61,Successful
4208,4208,COD,139605.71,Successful
4209,4209,Net Banking,55587.96,Successful
4210,4210,Credit Card,250287.66,Successful
4211,4211,Credit Card,34455.75,Failed
4212,4212,COD,167753.88,Successful
4213,4213,UPI,45352.89,Successful
4214,4214,Wallet,95454.64,Successful
4215,4215,Wallet,18848.96,Failed
4216,4216,Credit Card,61870.37,Successful
4217,4217,Net Banking,31127.57,Successful
4218,4218,Net Banking,25722.82,Successful
4219,4219,Net Banking,94352.92,Successful
4220,4220,Wallet,111090.23,Successful
4221,4221,COD,16450.66,Failed
4222,4222,Credit Card,61568.24,Successful
4223,4223,UPI,119034.73,Failed
4224,4224,Credit Card,75936.28,Successful
4225,4225,Debit Card,86748.41,Successful
4226,4226,UPI,101123.32,Failed
4227,4227,UPI,22209.83,Successful
4228,4228,Credit Card,42137.52,Successful
4229,4229,UPI,154797.22,Successful
4230,4230,Credit Card,4539.32,Successful
4231,4231,Net Banking,51337.14,Successful
4232,4232,Debit Card,5571.61,Failed
4233,4233,Credit Card,53808.93,Successful
4234,4234,Credit Card,14800.85,Successful
4235,4235,Debit Card,24231.27,Successful
4236,4236,Net Banking,10005.3,Successful
4237,4237,Credit Card,102015.7,Successful
4238,4238,Wallet,48374.78,Successful
4239,4239,Net Banking,33166.03,Successful
4240,4240,UPI,36272.12,Successful
4241,4241,COD,19414.82,Failed
4242,4242,Wallet,98313.58,Successful
4243,4243,Credit Card,12392.75,Successful
4244,4244,COD,78820.2,Successful
4245,4245,Debit Card,45601.65,Successful
4246,4246,Credit Card,103776.43,Successful
4247,4247,Net Banking,28857.33,Successful
4248,4248,Net Banking,48680.82,Successful
4249,4249,Wallet,128772.15,Successful
4250,4250,Net Banking,101377.51,Successful
4251,4251,Net Banking,22827.22,Successful
4252,4252,Wallet,37542.26,Successful
4253,4253,Credit Card,100629.04,Successful
4254,4254,Wallet,95988.72,Successful
4255,4255,UPI,39058.57,Successful
4256,4256,Wallet,130758.65,Failed
4257,4257,UPI,234383.83,Successful
4258,4258,Credit Card,48020.34,Successful
4259,4259,COD,138698.6,Successful
4260,4260,Wallet,75280.65,Successful
4261,4261,COD,56739.18,Successful
4262,4262,Wallet,35035.23,Successful
4263,4263,COD,50906.06,Successful
4264,4264,Debit Card,38549.96,Successful
4265,4265,UPI,89662.08,Successful
4266,4266,UPI,33172.25,Successful
4267,4267,UPI,21572.05,Failed
4268,4268,Debit Card,3961.85,Successful
4269,4269,UPI,231729.14,Successful
4270,4270,UPI,234986.38,Successful
4271,4271,Debit Card,181188.11,Successful
4272,4272,Wallet,96165.56,Successful
4273,4273,Net Banking,247279.83,Failed
4274,4274,Net Banking,19707.32,Successful
4275,4275,Wallet,176977.66,Failed
4276,4276,Credit Card,34455.75,Successful
4277,4277,Wallet,65963.28,Successful
4278,4278,UPI,62638.77,Successful
4279,4279,Wallet,37325.26,Successful
4280,4280,UPI,116604.04,Successful
4281,4281,Wallet,11135.32,Successful
4282,4282,COD,38413.89,Successful
4283,4283,Net Banking,170070.63,Successful
4284,4284,Net Banking,806.6,Successful
4285,4285,UPI,110352.26,Successful
4286,4286,Net Banking,97650.46,Successful
4287,4287,Wallet,72726.88,Successful
4288,4288,Wallet,37317.44,Failed
4289,4289,Debit Card,99291.16,Successful
4290,4290,Wallet,43662.83,Successful
4291,4291,UPI,18266.89,Successful
4292,4292,UPI,15518.03,Failed
4293,4293,Net Banking,40338.69,Successful
4294,4294,Debit Card,13283.85,Successful
4295,4295,Credit Card,97650.46,Successful
4296,4296,Debit Card,9322.0,Successful
4297,4297,Net Banking,116136.98,Successful
4298,4298,UPI,75569.06,Successful
4299,4299,Net Banking,168059.98,Successful
4300,4300,Net Banking,10714.5,Successful
4301,4301,Credit Card,18809.12,Successful
4302,4302,Wallet,101421.63,Successful
4303,4303,Wallet,80396.28,Successful
4304,4304,COD,40607.57,Successful
4305,4305,Net Banking,161971.33,Failed
4306,4306,COD,63339.19,Successful
4307,4307,Net Banking,78412.16,Failed
4308,4308,Wallet,140783.49,Successful
4309,4309,COD,22045.7,Successful
4310,4310,Credit Card,84219.87,Successful
4311,4311,Debit Card,11768.03,Successful
4312,4312,UPI,20815.15,Successful
4313,4313,Debit Card,176256.94,Failed
4314,4314,COD,125408.75,Successful
4315,4315,Net Banking,24656.1,Successful
4316,4316,Net Banking,118034.71,Successful
4317,4317,Credit Card,152711.33,Successful
4318,4318,Debit Card,113089.58,Successful
4319,4319,Net Banking,83517.8,Successful
4320,4320,Net Banking,49090.74,Failed
4321,4321,Net Banking,6468.99,Successful
4322,4322,UPI,8751.89,Successful
4323,4323,COD,11665.58,Successful
4324,4324,Credit Card,85461.24,Failed
4325,4325,Wallet,86708.47,Successful
4326,4326,UPI,69295.37,Successful
4327,4327,Wallet,155799.82,Successful
4328,4328,UPI,57291.08,Successful
4329,4329,Net Banking,6198.59,Successful
4330,4330,UPI,18753.23,Successful
4331,4331,Wallet,59880.36,Successful
4332,4332,Net Banking,130769.31,Successful
4333,4333,Credit Card,142649.47,Failed
4334,4334,Debit Card,70245.82,Successful
4335,4335,Debit Card,26603.09,Failed
4336,4336,Credit Card,47779.71,Failed
4337,4337,Debit Card,26247.56,Successful
4338,4338,Credit Card,20943.29,Failed
4339,4339,UPI,8165.92,Successful
4340,4340,COD,34395.82,Successful
4341,4341,Wallet,10418.46,Successful
4342,4342,Net Banking,28291.94,Successful
4343,4343,Debit Card,25668.57,Failed
4344,4344,Debit Card,50091.68,Successful
4345,4345,Debit Card,60014.31,Successful
4346,4346,UPI,71795.98,Successful
4347,4347,COD,162746.57,Successful
4348,4348,Wallet,9472.19,Successful
4349,4349,Debit Card,106767.79,Successful
4350,4350,COD,10105.24,Successful
4351,4351,Net Banking,176744.48,Failed
4352,4352,COD,102916.53,Successful
4353,4353,Wallet,37347.55,Successful
4354,4354,Credit Card,118677.12,Failed
4355,4355,Wallet,43794.04,Successful
4356,4356,Credit Card,212793.72,Successful
4357,4357,Net Banking,64223.25,Failed
4358,4358,Net Banking,76043.89,Successful
4359,4359,UPI,172893.51,Successful
4360,4360,Credit Card,80254.04,Successful
4361,4361,Debit Card,145417.16,Successful
4362,4362,Wallet,79186.33,Failed
4363,4363,COD,19175.15,Successful
4364,4364,Debit Card,97968.92,Successful
4365,4365,Wallet,114309.12,Successful
4366,4366,Net Banking,15039.84,Successful
4367,4367,Credit Card,151183.64,Successful
4368,4368,Credit Card,38285.87,Successful
4369,4369,Net Banking,141030.09,Successful
4370,4370,UPI,46147.94,Successful
4371,4371,UPI,84901.47,Successful
4372,4372,Credit Card,83497.0,Successful
4373,4373,Net Banking,75964.68,Successful
4374,4374,Debit Card,29922.63,Successful
4375,4375,Credit Card,7862.95,Successful
4376,4376,Debit Card,62656.2,Successful
4377,4377,Wallet,24169.99,Successful
4378,4378,Wallet,26848.19,Successful
4379,4379,COD,81443.83,Successful
4380,4380,Debit Card,28265.78,Successful
4381,4381,Wallet,64637.21,Successful
4382,4382,Net Banking,27082.01,Successful
4383,4383,Credit Card,1832.88,Failed
4384,4384,COD,69638.78,Successful
4385,4385,Net Banking,140636.97,Successful
4386,4386,Credit Card,14646.38,Successful
4387,4387,Debit Card,30688.69,Successful
4388,4388,Net Banking,200500.64,Successful
4389,4389,COD,72790.74,Successful
4390,4390,Wallet,140447.49,Successful
4391,4391,UPI,67069.67,Failed
4392,4392,UPI,111657.37,Successful
4393,4393,Credit Card,36205.21,Successful
4394,4394,COD,109151.07,Successful
4395,4395,Wallet,120335.95,Failed
4396,4396,Net Banking,139488.41,Successful
4397,4397,Wallet,70829.63,Successful
4398,4398,COD,102096.0,Successful
4399,4399,COD,42912.51,Successful
4400,4400,COD,49646.92,Successful
4401,4401,Credit Card,9643.05,Successful
4402,4402,Wallet,119072.75,Successful
4403,4403,COD,279207.94,Successful
4404,4404,Credit Card,37184.05,Successful
4405,4405,Wallet,161375.14,Successful
4406,4406,Net Banking,62424.45,Successful
4407,4407,COD,17843.66,Successful
4408,4408,COD,21869.55,Successful
4409,4409,Net Banking,132569.22,Successful
4410,4410,COD,7370.02,Successful
4411,4411,COD,113462.28,Successful
4412,4412,UPI,111111.03,Failed
4413,4413,Credit Card,31073.59,Successful
4414,4414,Wallet,86168.74,Successful
4415,4415,COD,188035.01,Successful
4416,4416,Net Banking,199352.3,Successful
4417,4417,Wallet,148009.92,Successful
4418,4418,Debit Card,67610.17,Successful
4419,4419,Wallet,87270.89,Successful
4420,4420,Wallet,30489.57,Successful
4421,4421,Credit Card,29292.75,Successful
4422,4422,Net Banking,72856.58,Successful
4423,4423,Wallet,34455.75,Successful
4424,4424,UPI,74942.17,Successful
4425,4425,COD,113853.05,Successful
4426,4426,COD,187780.68,Successful
4427,4427,COD,26261.48,Successful
4428,4428,Wallet,22799.81,Successful
4429,4429,Credit Card,135731.41,Successful
4430,4430,Credit Card,127783.08,Successful
4431,4431,COD,29244.91,Failed
4432,4432,COD,85017.47,Successful
4433,4433,UPI,48571.06,Successful
4434,4434,Net Banking,10666.64,Successful
4435,4435,Wallet,109911.19,Successful
4436,4436,Wallet,7940.47,Successful
4437,4437,Credit Card,156877.7,Successful
4438,4438,UPI,10245.74,Successful
4439,4439,Net Banking,51687.77,Successful
4440,4440,Net Banking,122989.19,Successful
4441,4441,COD,105122.76,Successful
4442,4442,Net Banking,20903.97,Successful
4443,4443,Credit Card,85446.42,Successful
4444,4444,Net Banking,49635.56,Successful
4445,4445,UPI,244114.91,Failed
4446,4446,UPI,168930.83,Successful
4447,4447,UPI,155821.13,Failed
4448,4448,COD,37335.82,Successful
4449,4449,Net Banking,87807.27,Successful
4450,4450,COD,152526.14,Failed
4451,4451,COD,13841.33,Successful
4452,4452,Credit Card,51981.07,Successful
4453,4453,Debit Card,121757.05,Successful
4454,4454,Net Banking,66873.09,Successful
4455,4455,Wallet,11157.46,Successful
4456,4456,Debit Card,78970.27,Successful
4457,4457,UPI,10443.02,Successful
4458,4458,Credit Card,130058.34,Successful
4459,4459,Debit Card,113423.93,Successful
4460,4460,Wallet,29075.88,Failed
4461,4461,Credit Card,43589.66,Successful
4462,4462,UPI,46276.69,Successful
4463,4463,Debit Card,144328.13,Successful
4464,4464,UPI,254262.17,Successful
4465,4465,Net Banking,24560.34,Successful
4466,4466,UPI,92352.36,Successful
4467,4467,COD,23850.85,Successful
4468,4468,Debit Card,44419.66,Failed
4469,4469,Credit Card,199991.35,Successful
4470,4470,Net Banking,106905.45,Successful
4471,4471,Net Banking,15167.11,Successful
4472,4472,Credit Card,105651.27,Successful
4473,4473,Debit Card,85963.9,Successful
4474,4474,Credit Card,36278.92,Successful
4475,4475,Wallet,48959.84,Successful
4476,4476,Wallet,21906.62,Failed
4477,4477,UPI,13848.99,Successful
4478,4478,Credit Card,29571.19,Successful
4479,4479,Wallet,162622.27,Successful
4480,4480,Wallet,101226.9,Failed
4481,4481,Credit Card,136611.49,Successful
4482,4482,COD,70512.13,Failed
