Review_ID,Order_ID,Customer_ID,Product_ID,Rating,Review_Date
2280,4419,565,109,4,2024-12-27
2281,4238,637,134,4,2024-04-08
2282,4403,932,4,5,2025-11-21
2283,3765,591,120,5,2025-07-13
2284,3728,805,196,4,2024-07-10
2285,1941,934,59,2,2024-02-23
2286,1037,661,90,4,2024-12-15
2287,3744,639,43,3,2025-04-29
2288,3436,981,105,5,2025-02-20
2289,3561,884,31,1,2025-01-23
2290,45,157,181,3,2025-07-21
2291,2217,855,174,3,2024-04-12
2292,3811,182,17,2,2024-01-07
2293,2193,601,200,1,2025-09-26
2294,147,82,57,2,2024-06-13
2295,1954,606,123,2,2024-01-23
2296,4418,489,41,4,2024-10-26
2297,1687,410,30,4,2024-07-01
2298,2490,875,184,1,2025-03-06
2299,591,311,9,4,2025-05-14
2300,1108,79,56,2,2025-09-22
2301,4539,388,62,5,2024-09-03
2302,4708,439,180,4,2024-03-27
2303,2680,383,128,5,2025-10-04
2304,4445,30,75,3,2025-12-31
2305,2479,682,1,1,2024-01-30
2306,2140,620,68,2,2025-05-30
2307,1143,105,93,2,2025-09-03
2308,2666,73,46,4,2024-07-25
2309,3803,336,64,5,2025-12-04
2310,3859,496,198,1,2024-06-29
2311,1816,433,168,4,2024-11-15
2312,162,215,108,5,2025-11-01
2313,1657,209,113,2,2025-07-26
2314,3260,406,122,1,2024-08-24
2315,1100,830,179,1,2024-12-20
2316,4435,202,160,1,2025-10-05
2317,1272,328,123,2,2024-06-22
2318,4040,162,41,4,2024-11-18
2319,2335,947,29,5,2024-03-28
2320,3025,938,72,4,2025-04-18
2321,1168,607,71,2,2025-08-18
2322,1313,614,181,2,2024-12-19
2323,3708,684,41,4,2025-06-27
2324,1735,490,162,2,2025-03-10
2325,3286,38,163,2,2025-03-01
2326,2606,39,189,5,2024-04-19
2327,2870,860,142,2,2024-08-15
2328,52,493,188,1,2024-11-29
2329,2237,793,42,2,2024-06-01
2330,264,894,146,3,2024-05-21
2331,2588,750,188,4,2024-02-19
2332,4593,94,38,1,2024-03-11
2333,4253,964,167,1,2025-07-06
2334,2216,647,42,1,2024-07-08
2335,4096,634,12,2,2024-01-17
2336,1520,370,72,4,2024-08-05
2337,3349,351,194,5,2025-06-22
2338,3420,4,122,5,2025-11-04
2339,4216,241,108,1,2024-03-19
2340,3157,859,177,2,2024-06-19
2341,154,166,37,1,2024-05-19
2342,485,598,169,3,2025-10-02
2343,836,895,102,2,2025-11-29
2344,2544,220,22,4,2024-12-24
2345,598,785,195,2,2024-04-07
2346,500,605,19,1,2024-03-20
2347,1348,770,156,1,2025-03-29
2348,4634,141,42,3,2024-12-06
2349,990,692,113,2,2024-02-18
2350,1828,786,101,3,2025-12-21
2351,2325,241,106,1,2024-02-05
2352,1001,9,179,5,2025-08-13
2353,1805,499,108,1,2024-03-09
2354,914,417,152,5,2025-10-05
2355,4723,834,198,4,2024-04-29
2356,1106,715,166,3,2025-05-31
2357,1296,407,154,1,2025-06-06
2358,2514,209,199,3,2025-10-04
2359,839,718,146,1,2024-03-26
2360,3892,374,154,1,2024-11-26
2361,3616,261,139,1,2025-11-11
2362,1854,297,19,3,2024-04-19
2363,3455,1000,43,2,2024-06-14
2364,2043,99,7,3,2024-03-02
2365,3305,428,144,1,2024-04-26
2366,4381,251,198,2,2025-05-30
2367,3329,219,158,4,2024-12-05
2368,3809,154,31,1,2025-06-17
2369,4353,996,31,2,2025-02-08
2370,1451,725,64,4,2024-02-12
2371,20,333,91,2,2025-08-02
2372,2950,42,168,1,2025-08-26
2373,2645,79,150,4,2024-09-09
2374,674,189,165,5,2024-01-09
2375,79,191,11,4,2025-09-23
2376,2831,482,156,5,2024-04-06
2377,4122,197,27,3,2025-09-11
2378,1942,760,39,2,2025-05-19
2379,3078,401,136,1,2025-09-06
2380,1433,935,130,1,2024-02-02
2381,3202,130,90,3,2025-01-13
2382,960,197,188,1,2024-11-06
2383,4220,200,191,1,2024-09-18
2384,367,109,97,4,2025-12-22
2385,2101,838,38,5,2025-05-28
2386,873,34,45,1,2025-05-21
2387,2753,157,157,3,2025-02-23
2388,2764,123,50,1,2024-02-13
2389,3303,144,159,5,2024-12-23
2390,4615,977,3,5,2024-08-20
2391,1367,15,5,3,2025-07-06
2392,2500,103,31,2,2024-12-13
2393,3313,749,113,5,2024-03-07
2394,3390,606,41,2,2025-04-23
2395,499,538,21,3,2024-08-21
2396,4318,369,4,4,2024-07-08
2397,587,976,156,3,2025-04-29
2398,3270,90,114,5,2025-09-24
2399,2089,722,75,1,2024-12-28
2400,500,605,143,2,2024-08-23
2401,513,493,112,2,2025-11-07
2402,2035,437,188,3,2025-05-02
2403,1654,130,59,3,2024-01-14
2404,757,536,77,5,2024-03-12
2405,750,629,90,4,2025-07-17
2406,3285,247,151,2,2024-12-30
2407,3299,433,24,4,2024-07-15
2408,2419,327,194,4,2024-10-03
2409,2714,311,14,1,2025-10-07
2410,2108,591,68,3,2025-06-24
2411,3085,555,93,3,2025-06-02
2412,1871,484,122,5,2024-03-15
2413,3327,890,154,1,2025-07-12
2414,1018,204,148,3,2024-12-24
2415,4298,264,167,4,2025-05-01
2416,4247,130,83,1,2025-04-27
2417,276,595,47,1,2025-03-29
2418,2944,659,160,4,2025-01-04
2419,1688,704,43,4,2025-03-12
2420,257,841,126,4,2024-05-14
2421,746,368,108,4,2024-03-14
2422,2439,438,53,1,2025-12-27
2423,2337,850,150,4,2024-04-15
2424,4653,857,199,1,2024-10-18
2425,3183,69,174,2,2024-02-03
2426,65,824,48,2,2024-01-22
2427,1504,272,109,4,2024-07-30
2428,3088,75,151,3,2024-08-27
2429,2024,111,13,5,2025-02-03
2430,980,128,67,5,2024-05-27
2431,1756,442,145,5,2024-03-08
2432,1373,376,181,3,2025-09-29
2433,112,68,3,4,2025-07-03
2434,3716,512,45,1,2024-01-10
2435,87,919,47,4,2025-10-29
2436,3999,177,138,5,2025-01-28
2437,2843,642,190,1,2025-03-15
2438,805,966,104,5,2024-01-01
2439,4483,798,180,1,2025-06-17
2440,1422,54,187,3,2024-09-08
2441,2762,701,124,3,2025-04-22
2442,1904,513,144,3,2024-11-18
2443,2397,254,188,1,2025-03-25
2444,3098,444,76,3,2025-06-21
2445,1184,748,33,1,2024-09-21
2446,1579,996,136,3,2024-11-09
2447,2163,918,35,2,2025-08-27
2448,4513,146,12,3,2024-10-14
2449,499,538,89,4,2025-09-08
2450,1262,119,47,2,2025-02-13
2451,4060,347,99,4,2024-06-27
2452,284,588,140,4,2024-08-09
2453,1198,862,165,5,2024-12-18
2454,1519,137,167,1,2025-08-22
2455,2360,744,38,5,2024-04-20
2456,495,823,199,2,2025-07-01
2457,1494,944,79,2,2024-07-12
2458,4450,571,103,3,2025-12-18
2459,662,832,145,5,2025-10-22
2460,2067,629,173,3,2024-03-22
2461,93,555,143,3,2024-12-11
2462,3439,543,127,2,2025-08-10
2463,828,420,199,5,2024-06-12
2464,1777,779,69,4,2025-04-17
2465,2147,97,186,4,2025-11-25
2466,1294,608,72,4,2024-04-01
2467,3127,957,134,2,2025-01-13
2468,4046,731,83,5,2025-09-24
2469,1909,837,144,5,2025-10-24
2470,3998,684,6,4,2024-04-30
2471,4358,703,115,4,2024-01-24
2472,2955,289,101,1,2024-03-23
2473,1535,516,173,2,2024-04-16
2474,2836,86,31,1,2024-09-05
2475,615,868,50,4,2025-05-28
2476,3199,363,135,4,2024-03-10
2477,1890,35,104,5,2025-04-27
2478,338,257,149,5,2025-04-17
2479,1954,606,136,5,2025-10-18
2480,4207,46,140,5,2024-06-18
2481,915,649,108,5,2024-09-04
2482,3593,812,45,1,2025-08-11
2483,779,642,181,1,2025-04-06
2484,870,131,86,4,2024-05-24
2485,4403,932,136,3,2025-07-21
2486,4686,680,136,3,2024-02-19
2487,908,60,165,1,2025-09-12
2488,3913,991,163,1,2025-02-28
2489,1666,282,195,2,2025-10-10
2490,3870,220,107,3,2024-01-27
2491,2909,797,160,5,2024-10-05
2492,3541,757,97,4,2025-12-22
2493,4934,549,170,4,2025-11-13
2494,602,354,131,4,2024-01-04
2495,4237,387,160,3,2024-01-02
2496,1789,22,118,4,2025-06-13
2497,4406,549,72,5,2024-01-27
2498,777,193,167,2,2025-01-07
2499,1530,482,104,3,2024-06-09
2500,4834,496,152,5,2025-06-17
2501,169,505,164,5,2025-04-11
2502,405,140,144,2,2025-04-16
2503,1918,871,192,5,2024-09-26
2504,1824,453,75,1,2025-03-28
2505,2351,248,183,1,2024-09-26
2506,3084,177,12,1,2025-08-18
2507,2408,604,181,1,2024-06-26
2508,361,594,49,3,2024-05-03
2509,2420,184,200,4,2025-11-26
2510,1878,779,162,1,2025-05-22
2511,4965,579,79,4,2024-05-19
2512,3587,858,173,2,2025-05-25
2513,2534,533,12,5,2025-10-10
2514,3232,283,192,4,2024-08-22
2515,2040,499,123,1,2025-08-04
2516,1111,75,164,1,2024-12-02
2517,4297,879,24,2,2024-07-18
2518,2107,208,120,1,2024-04-28
2519,2229,103,94,5,2024-06-13
2520,419,517,174,3,2024-05-07
2521,3630,842,162,5,2025-03-13
2522,3381,82,128,3,2025-04-03
2523,2947,397,172,1,2024-09-21
2524,2740,294,75,5,2025-01-16
2525,2946,978,154,3,2024-02-16
2526,4332,955,32,2,2024-07-28
2527,1510,507,17,1,2024-09-11
2528,2632,754,193,4,2024-10-27
2529,2545,451,67,3,2025-05-15
2530,2485,674,92,1,2024-12-18
2531,4324,683,115,4,2025-01-01
2532,3281,485,82,1,2024-08-11
2533,1642,963,49,4,2024-04-11
2534,995,743,200,3,2025-12-25
2535,4352,439,7,1,2024-01-11
2536,3850,147,74,4,2024-09-19
2537,2076,356,174,5,2025-06-11
2538,1643,275,149,2,2025-06-06
2539,4272,974,143,2,2025-03-22
2540,3100,150,199,5,2024-05-28
2541,2096,774,82,1,2024-03-24
2542,373,281,72,2,2024-02-05
2543,2014,648,120,2,2024-04-20
2544,2531,909,33,3,2024-05-26
2545,906,976,131,4,2024-06-26
2546,3705,686,72,1,2025-05-10
2547,3697,994,100,4,2025-12-02
2548,4802,755,157,4,2025-08-09
2549,4420,131,163,3,2025-12-30
2550,3095,491,24,4,2024-11-16
2551,4521,957,161,4,2024-04-16
2552,1336,445,97,5,2025-03-19
2553,1780,18,60,5,2025-04-04
2554,4787,42,111,2,2025-01-11
2555,1284,135,101,1,2024-01-28
2556,3773,287,121,4,2025-09-01
2557,1794,281,12,4,2024-09-07
2558,3567,64,78,4,2024-12-16
2559,3000,377,25,5,2025-04-04
2560,358,58,65,5,2024-09-24
2561,2170,861,8,5,2025-12-14
2562,2612,255,144,2,2025-11-05
2563,2406,75,108,2,2024-05-02
2564,2891,507,146,3,2024-04-20
2565,3881,585,131,1,2024-01-09
2566,3297,408,189,5,2024-03-21
2567,4784,28,168,4,2025-06-08
2568,2580,613,24,2,2024-03-21
2569,1595,488,68,2,2024-12-03
2570,4887,854,10,4,2024-03-13
2571,4811,498,87,5,2024-03-01
2572,1583,699,95,5,2025-12-06
2573,4137,530,30,2,2025-12-10
2574,213,278,178,4,2025-03-11
2575,3717,192,113,1,2025-05-10
2576,4500,945,46,4,2025-01-04
2577,2048,534,23,5,2025-06-03
2578,4684,300,47,1,2025-06-22
2579,535,143,95,5,2024-09-02
2580,3881,585,168,4,2025-01-21
2581,2493,180,35,1,2025-03-07
2582,3900,404,83,1,2025-10-27
2583,59,313,70,4,2024-03-20
2584,2505,282,185,2,2024-12-29
2585,3220,104,146,3,2025-12-06
2586,4429,284,16,1,2025-04-06
2587,3962,109,12,3,2025-07-07
2588,1311,810,110,3,2025-08-10
2589,4239,471,183,2,2025-09-16
2590,3815,370,95,1,2025-11-17
2591,2887,444,130,4,2025-07-02
2592,4686,680,191,2,2025-03-05
2593,580,756,47,3,2024-02-29
2594,4074,895,112,5,2024-07-20
2595,4180,354,149,3,2025-11-08
2596,2678,97,29,3,2024-11-10
2597,543,61,11,2,2024-10-08
2598,2942,782,159,1,2024-07-06
2599,4806,115,122,5,2025-06-18
2600,2920,304,67,3,2025-12-05
2601,1904,513,192,3,2025-08-30
2602,2051,141,36,5,2024-03-27
2603,4576,818,153,1,2025-06-07
2604,3711,885,129,4,2025-04-08
2605,3458,419,37,1,2025-05-15
2606,3005,152,109,3,2025-03-23
2607,3346,398,63,4,2025-11-29
2608,3602,344,117,2,2024-11-16
2609,3875,988,158,4,2025-08-18
2610,1501,154,40,1,2024-07-18
2611,2365,376,56,5,2024-03-11
2612,3809,154,151,5,2025-03-10
2613,3844,133,73,5,2024-07-25
2614,3378,127,82,2,2024-03-03
2615,4971,620,176,1,2025-04-23
2616,1849,628,40,2,2025-07-20
2617,1491,908,196,4,2024-12-02
2618,4918,340,8,3,2024-08-26
2619,1055,74,100,4,2024-01-04
2620,2503,87,182,1,2024-05-05
2621,2964,306,36,2,2025-02-07
2622,725,291,161,5,2025-08-22
2623,2465,504,140,2,2025-06-21
2624,4801,251,115,5,2025-04-15
2625,4280,430,115,2,2024-05-16
2626,3821,306,106,3,2025-08-08
2627,4887,854,162,4,2025-02-21
2628,98,546,138,1,2025-09-17
2629,563,320,97,2,2024-11-13
2630,802,290,63,5,2025-05-21
2631,1818,578,62,4,2025-10-21
2632,3268,137,85,4,2024-02-14
2633,3612,408,182,1,2024-08-15
2634,2968,318,44,1,2024-01-23
2635,3317,811,54,5,2025-06-30
2636,859,804,134,4,2024-05-14
2637,1564,670,129,3,2025-01-07
2638,119,463,149,2,2024-03-22
2639,2606,39,93,1,2024-11-17
2640,3701,558,25,4,2024-04-18
2641,3074,383,28,5,2024-05-22
2642,1503,278,138,4,2024-12-09
2643,289,673,150,2,2024-07-03
2644,591,311,130,4,2024-04-29
2645,3348,813,193,1,2025-02-16
2646,3311,911,171,5,2024-09-23
2647,135,725,181,4,2025-03-09
2648,1203,513,37,4,2024-12-31
2649,549,165,73,4,2025-01-09
2650,3807,437,123,5,2024-09-13
2651,2671,972,168,1,2024-10-17
2652,3078,401,103,2,2025-10-13
2653,1089,887,4,5,2024-03-26
2654,3053,260,97,1,2024-08-08
2655,1433,935,124,4,2024-09-30
2656,740,391,49,5,2025-04-07
2657,2700,860,16,2,2025-03-10
2658,2871,831,128,3,2025-01-06
2659,778,149,185,4,2025-05-22
2660,767,893,17,1,2024-06-12
2661,2402,66,197,1,2025-12-20
2662,3788,801,89,2,2024-11-02
2663,2583,773,56,5,2025-07-19
2664,3035,490,14,4,2025-03-18
2665,2672,391,136,3,2024-03-17
2666,183,550,15,3,2024-12-26
2667,4904,670,62,4,2025-11-16
2668,643,306,178,2,2024-05-04
2669,3481,783,34,2,2024-03-07
2670,2108,591,195,5,2024-03-26
2671,171,477,103,2,2025-08-19
2672,1261,349,165,4,2025-06-22
2673,2676,206,163,2,2025-08-28
2674,2619,104,1,1,2024-06-21
2675,2206,223,106,5,2024-06-12
2676,1924,121,198,5,2025-04-07
2677,669,423,44,4,2025-05-12
2678,2401,94,132,2,2024-07-01
2679,4001,851,135,1,2025-05-22
2680,2768,933,100,1,2025-10-20
2681,3603,262,160,1,2024-08-08
2682,1753,488,178,3,2024-01-29
2683,2279,446,129,2,2024-07-12
2684,4996,809,2,4,2025-02-26
2685,3389,416,61,5,2025-08-27
2686,3081,902,90,3,2025-09-14
2687,1904,513,51,3,2025-09-11
2688,3273,945,190,2,2025-05-21
2689,3991,774,101,5,2024-07-29
2690,379,608,22,4,2025-05-02
2691,2060,601,38,4,2024-10-12
2692,4294,716,177,3,2025-05-17
2693,4082,326,145,2,2024-06-22
2694,2811,838,73,3,2024-12-05
2695,2953,522,61,4,2024-04-27
2696,1077,391,48,5,2024-12-04
2697,4498,381,16,3,2024-10-04
2698,3840,503,43,5,2025-03-21
2699,2036,776,132,5,2024-09-16
2700,3241,382,199,4,2024-06-10
2701,3401,295,179,4,2025-12-04
2702,1649,401,143,4,2024-02-13
2703,3244,734,61,3,2024-03-11
2704,4833,395,125,2,2025-07-10
2705,1335,842,60,1,2025-05-04
2706,830,11,71,4,2024-04-23
2707,4831,879,6,4,2024-04-02
2708,3770,889,72,4,2025-08-22
2709,1731,948,21,5,2024-10-20
2710,584,786,169,3,2024-11-13
2711,1747,889,162,2,2025-10-23
2712,928,523,191,5,2024-07-11
2713,2125,814,173,5,2025-01-22
2714,4973,350,114,2,2024-06-26
2715,1982,615,54,3,2025-05-19
2716,687,440,100,1,2024-01-12
2717,4392,247,149,3,2024-06-20
2718,3031,974,9,5,2025-11-28
2719,4548,179,176,3,2024-11-25
2720,2783,475,84,3,2025-04-25
2721,3008,661,54,1,2024-06-18
2722,3269,941,155,1,2024-02-07
2723,2618,552,20,4,2024-08-25
2724,253,938,104,1,2025-01-27
2725,3127,957,179,5,2024-02-13
2726,1510,507,176,5,2024-02-14
2727,1866,672,1,4,2025-07-28
2728,344,394,2,2,2024-10-03
2729,1570,626,25,2,2024-09-08
2730,749,434,158,5,2025-10-11
2731,92,135,167,5,2025-04-30
2732,2451,604,177,4,2025-02-05
2733,918,312,108,4,2024-11-23
2734,3808,983,18,2,2024-05-10
2735,2237,793,129,5,2025-08-04
2736,3919,392,136,5,2025-07-03
2737,1645,922,180,2,2025-08-14
2738,1233,890,21,1,2025-07-18
2739,731,698,69,4,2025-12-19
2740,2814,348,23,3,2025-09-13
2741,3639,875,108,5,2024-02-22
2742,1080,96,109,3,2025-05-29
2743,304,409,115,5,2024-11-03
2744,1734,126,119,1,2025-08-20
2745,3202,130,117,3,2025-06-09
2746,4884,143,80,2,2024-10-09
2747,560,370,34,4,2024-10-29
2748,445,498,193,1,2024-03-09
2749,3663,677,42,5,2025-06-18
2750,2734,642,68,1,2024-08-25
2751,922,985,144,3,2025-02-14
2752,1949,392,57,4,2024-02-16
2753,938,624,135,1,2025-03-08
2754,3212,210,71,1,2025-03-08
2755,1700,673,122,5,2024-08-07
2756,3946,491,150,5,2024-09-28
2757,3621,852,118,4,2024-09-01
2758,3019,857,17,5,2024-03-15
2759,4020,643,99,1,2025-12-08
2760,69,145,4,4,2024-09-08
2761,1079,584,40,4,2024-01-05
2762,3533,43,199,4,2024-06-21
2763,834,731,100,1,2025-07-29
2764,3529,577,63,3,2024-02-07
2765,2792,657,64,5,2024-05-10
2766,2249,404,182,2,2025-02-06
2767,1210,671,96,1,2025-02-13
2768,208,198,92,2,2024-11-10
2769,1713,660,137,1,2024-12-17
2770,3164,250,110,3,2025-02-03
2771,4275,574,121,3,2025-09-18
2772,2177,539,17,5,2024-11-30
2773,2344,701,70,5,2024-01-21
2774,2990,510,37,1,2025-05-02
2775,1890,35,28,3,2024-06-23
2776,4712,59,184,3,2024-03-03
2777,447,546,70,1,2024-03-14
2778,474,943,191,4,2025-01-09
2779,2733,195,8,3,2024-01-26
2780,2969,882,118,3,2025-08-29
2781,2832,689,199,2,2024-11-29
2782,192,727,3,4,2025-07-15
2783,782,757,25,1,2024-10-22
2784,4003,655,57,1,2024-06-03
2785,2410,927,171,4,2025-05-12
2786,3900,404,181,1,2024-03-18
2787,4378,316,6,3,2024-09-02
2788,4521,957,198,2,2025-06-17
2789,1101,922,23,4,2025-09-03
2790,2632,754,166,2,2025-11-08
2791,2361,849,187,5,2024-09-01
2792,3544,388,165,5,2024-06-21
2793,1268,10,50,5,2024-05-07
2794,2015,16,27,2,2024-09-03
2795,4496,835,75,5,2025-11-19
2796,50,409,129,1,2024-03-23
2797,2072,557,145,5,2025-05-17
2798,1709,822,18,3,2025-10-30
2799,2577,455,58,1,2024-02-26
2800,2596,606,93,4,2024-09-15
2801,4828,798,119,2,2024-05-26
2802,2714,311,63,4,2024-06-17
2803,3799,722,72,5,2025-10-07
2804,773,634,59,3,2024-08-05
2805,1027,67,115,2,2024-08-17
2806,4682,162,34,4,2025-01-28
2807,3948,454,86,1,2025-10-08
2808,2684,636,175,2,2024-11-23
2809,1981,879,33,4,2025-04-30
2810,1348,770,96,2,2025-08-30
2811,4762,629,13,3,2024-10-07
2812,1575,287,7,2,2024-10-19
2813,1047,361,119,4,2024-06-25
2814,675,140,24,2,2024-06-10
2815,3780,851,111,4,2024-10-20
2816,3685,643,20,4,2024-06-01
2817,3155,504,58,5,2024-09-10
2818,1007,615,134,2,2024-08-12
2819,3083,487,8,3,2024-08-29
2820,1156,156,137,2,2025-10-09
2821,2713,50,199,4,2024-02-15
2822,3371,157,66,2,2024-07-03
2823,996,141,19,2,2024-06-02
2824,599,605,117,4,2024-12-04
2825,872,121,48,4,2024-04-12
2826,3576,1000,106,4,2025-10-28
2827,4371,224,73,3,2025-06-24
2828,522,785,29,2,2024-11-08
2829,2429,529,62,3,2025-11-18
2830,2358,733,198,1,2025-04-12
2831,1411,626,192,2,2024-01-26
2832,1489,557,21,5,2025-06-03
2833,3950,130,150,1,2025-06-11
2834,1125,831,113,1,2025-08-11
2835,4089,411,63,2,2024-10-22
2836,33,308,119,2,2024-10-13
2837,2657,67,122,1,2024-06-23
2838,2746,781,85,5,2025-03-23
2839,834,731,43,2,2024-12-30
2840,4647,313,2,5,2025-05-19
2841,4250,851,104,3,2024-06-13
2842,273,514,84,2,2025-06-09
2843,1400,760,90,5,2024-08-21
2844,1075,339,67,2,2024-02-01
2845,518,710,175,5,2024-08-13
2846,3522,782,168,5,2025-05-16
2847,1834,87,145,3,2025-09-24
2848,4200,607,184,5,2024-02-06
2849,1517,371,3,1,2025-09-12
2850,419,517,30,2,2025-09-17
2851,2179,515,125,2,2025-02-21
2852,2835,566,50,4,2025-03-25
2853,794,638,30,5,2025-01-11
2854,1772,929,65,1,2024-10-09
2855,2603,926,175,3,2024-12-17
2856,3055,167,164,3,2025-08-31
2857,4666,310,141,3,2024-10-17
